datetime,vol,op,comp1p,comp2p,comp3p,hour,day_of_week,month
2023-05-22 18:00:00,195.8,1.816,1.793,1.812,1.812,18,0,5
2023-05-22 19:00:00,156.92,1.808851,1.8035,1.8395,1.814,19,0,5
2023-05-22 20:00:00,33.54,1.788808,1.783666667,1.823,1.800333333,20,0,5
2023-05-22 21:00:00,49.72,1.759058,1.764333333,1.778,1.779,21,0,5
2023-05-23 06:00:00,57.76,1.812251,1.775666667,1.804762712,1.779,6,1,5
2023-05-23 07:00:00,37.72,1.838907,1.829,1.859,1.779,7,1,5
2023-05-23 08:00:00,44.11,1.813739,1.776,1.841,1.805666667,8,1,5
2023-05-23 09:00:00,101.64,1.818975,1.798166667,1.846,1.834,9,1,5
2023-05-23 10:00:00,49.78,1.819094,1.810166667,1.8355,1.821333333,10,1,5
2023-05-23 11:00:00,203.68,1.791396,1.789166667,1.801,1.799166667,11,1,5
2023-05-23 12:00:00,28.1,1.779467,1.797,1.856,1.855666667,12,1,5
2023-05-23 13:00:00,31.67,1.828673,1.815,1.856,1.847666667,13,1,5
2023-05-23 14:00:00,138.84,1.815543,1.799,1.8295,1.826333333,14,1,5
2023-05-23 15:00:00,96.65,1.849201,1.835,1.85,1.861,15,1,5
2023-05-23 16:00:00,88.37,1.836323,1.784333333,1.795,1.771,16,1,5
2023-05-23 17:00:00,48.55,1.752275,1.742166667,1.7775,1.764,17,1,5
2023-05-23 18:00:00,166.96,1.743886,1.738166667,1.7535,1.7495,18,1,5
2023-05-23 19:00:00,154.11,1.761897,1.7535,1.778,1.764,19,1,5
2023-05-23 20:00:00,23.01,1.749538,1.748166667,1.7635,1.758166667,20,1,5
2023-05-23 21:00:00,101.41,1.728862,1.724666667,1.7335,1.749,21,1,5
2023-05-24 06:00:00,11.83,1.728118,1.755666667,1.783915254,1.749,6,2,5
2023-05-24 07:00:00,21.42,1.849379,1.829,1.849,1.749,7,2,5
2023-05-24 08:00:00,29.92,1.835456,1.811333333,1.835,1.8175,8,2,5
2023-05-24 09:00:00,49.01,1.848903,1.820833333,1.856,1.874,9,2,5
2023-05-24 10:00:00,88.1,1.842437,1.836833333,1.8485,1.8525,10,2,5
2023-05-24 12:00:00,51.51,1.860982,1.834,1.885,1.875666667,12,2,5
2023-05-24 13:00:00,47.17,1.859078,1.8535,1.88,1.8705,13,2,5
2023-05-24 14:00:00,10.83,1.839383,1.829333333,1.85,1.8585,14,2,5
2023-05-24 15:00:00,16.09,1.879367,1.853,1.874,1.891,15,2,5
2023-05-24 16:00:00,133.69,1.827466,1.804333333,1.811,1.798666667,16,2,5
2023-05-24 17:00:00,88.63,1.775877,1.763333333,1.7975,1.784,17,2,5
2023-05-24 18:00:00,189.95,1.767007,1.756,1.7735,1.761,18,2,5
2023-05-24 19:00:00,70.31,1.774112,1.7635,1.798,1.774,19,2,5
2023-05-24 20:00:00,143.78,1.762311,1.749166667,1.776,1.765833333,20,2,5
2023-05-24 21:00:00,147.18,1.737138,1.728,1.742,1.749,21,2,5
2023-05-25 06:00:00,22.84,1.728713,1.755666667,1.793067797,1.749,6,3,5
2023-05-25 07:00:00,10.7,1.86949,1.829,1.869,1.749,7,3,5
2023-05-25 08:00:00,172.58,1.860429,1.783833333,1.8435,1.808833333,8,3,5
2023-05-25 09:00:00,24.7,1.828792,1.788166667,1.876,1.834,9,3,5
2023-05-25 11:00:00,28.69,1.778991,1.785833333,1.7985,1.797,11,3,5
2023-05-25 12:00:00,98.48,1.835535,1.804,1.8555,1.845666667,12,3,5
2023-05-25 13:00:00,114.43,1.828792,1.8215,1.847,1.8365,13,3,5
2023-05-25 14:00:00,87.13,1.793925,1.787333333,1.8165,1.8085,14,3,5
2023-05-25 15:00:00,103.83,1.828697,1.809,1.8385,1.845,15,3,5
2023-05-25 16:00:00,151.15,1.800946,1.792166667,1.824,1.786833333,16,3,5
2023-05-25 17:00:00,86.38,1.781222,1.772166667,1.8015,1.794,17,3,5
2023-05-25 18:00:00,176.6,1.767079,1.755333333,1.776,1.753666667,18,3,5
2023-05-25 19:00:00,195.04,1.760316,1.7535,1.789,1.764,19,3,5
2023-05-25 20:00:00,70.92,1.755567,1.744666667,1.7665,1.758,20,3,5
2023-05-25 21:00:00,291.17,1.730062,1.724666667,1.739,1.749,21,3,5
2023-05-26 06:00:00,8.67,1.859732,1.755666667,1.793067797,1.749,6,4,5
2023-05-26 07:00:00,16.15,1.859018,1.829,1.868,1.749,7,4,5
2023-05-26 08:00:00,113.81,1.832322,1.776,1.8475,1.802166667,8,4,5
2023-05-26 09:00:00,27.49,1.833671,1.798166667,1.848,1.834,9,4,5
2023-05-26 10:00:00,28.04,1.818915,1.810166667,1.8385,1.821333333,10,4,5
2023-05-26 11:00:00,36.4,1.799042,1.787,1.801,1.797,11,4,5
2023-05-26 13:00:00,85.05,1.828792,1.8235,1.847,1.8425,13,4,5
2023-05-26 14:00:00,97.58,1.809117,1.801666667,1.827,1.826666667,14,4,5
2023-05-26 15:00:00,151.65,1.857454,1.839,1.851,1.861,15,4,5
2023-05-26 16:00:00,80.47,1.779248,1.802666667,1.831,1.792333333,16,4,5
2023-05-26 17:00:00,95.24,1.792358,1.780666667,1.8085,1.804,17,4,5
2023-05-26 18:00:00,27.91,1.789086,1.775,1.79,1.7895,18,4,5
2023-05-26 19:00:00,125.69,1.807559,1.7935,1.807,1.804,19,4,5
2023-05-26 20:00:00,102.32,1.786904,1.779333333,1.788,1.796,20,4,5
2023-05-26 21:00:00,11.31,1.769649,1.751333333,1.779,1.779,21,4,5
2023-05-27 06:00:00,22.74,1.75882,1.7736666665,1.7965,1.8011666665,6,5,5
2023-05-27 08:00:00,43.01,1.82903,1.796,1.814,1.823333333,8,5,5
2023-05-27 09:00:00,80.34,1.842001,1.798166667,1.87,1.854,9,5,5
2023-05-27 10:00:00,108.56,1.82903,1.808166667,1.857,1.8325,10,5,5
2023-05-27 11:00:00,83.21,1.769381,1.769,1.803,1.788166667,11,5,5
2023-05-27 12:00:00,89.7,1.816868,1.795333333,1.8405,1.845666667,12,5,5
2023-05-27 13:00:00,128.51,1.829228,1.8135,1.8355,1.840333333,13,5,5
2023-05-27 14:00:00,113.4,1.805627,1.764833333,1.822,1.812,14,5,5
2023-05-27 15:00:00,90.94,1.821593,1.799833333,1.842,1.834666667,15,5,5
2023-05-27 16:00:00,172.06,1.810918,1.782333333,1.815,1.810333333,16,5,5
2023-05-27 17:00:00,16.75,1.798507,1.770666667,1.8205,1.804,17,5,5
2023-05-27 18:00:00,37.08,1.788987,1.768333333,1.7935,1.787333333,18,5,5
2023-05-27 19:00:00,106.2,1.788808,1.7835,1.8,1.794,19,5,5
2023-05-27 20:00:00,74.12,1.788927,1.769166667,1.7885,1.785833333,20,5,5
2023-05-27 21:00:00,42.45,1.769213,1.7535,1.762,1.769,21,5,5
2023-05-27 22:00:00,29.15,1.749003,1.749,1.759,1.7745833332499998,22,5,5
2023-05-28 06:00:00,5.71,1.748467,1.7586666666666668,1.7765,1.7801666665,6,6,5
2023-05-28 07:00:00,10.82,1.849855,1.7683333333333333,1.794,1.7857499997500001,7,6,5
2023-05-28 10:00:00,66.25,1.788848,1.778,1.8115,1.791333333,10,6,5
2023-05-28 11:00:00,74.59,1.760986,1.755833333,1.771,1.767,11,6,5
2023-05-28 12:00:00,25.44,1.798983,1.774,1.826,1.815666667,12,6,5
2023-05-28 13:00:00,50.74,1.799102,1.7875,1.817,1.8125,13,6,5
2023-05-28 14:00:00,39.48,1.772545,1.755,1.792,1.788,14,6,5
2023-05-28 15:00:00,27.64,1.809038,1.779,1.809,1.8225,15,6,5
2023-05-28 16:00:00,48.74,1.77911,1.773,1.8005,1.7925,16,6,5
2023-05-28 17:00:00,48.58,1.778753,1.770666667,1.7965,1.794,17,6,5
2023-05-28 18:00:00,33.63,1.779407,1.768,1.784,1.779166667,18,6,5
2023-05-28 19:00:00,63.75,1.808919,1.7835,1.798,1.794,19,6,5
2023-05-28 20:00:00,67.93,1.773665,1.769333333,1.7865,1.786333333,20,6,5
2023-05-28 21:00:00,22.8,1.748943,1.744666667,1.759,1.769,21,6,5
2023-05-29 07:00:00,101.88,1.848982,1.829,1.867,1.769,7,0,5
2023-05-29 08:00:00,8.41,1.849379,1.796,1.843,1.822166667,8,0,5
2023-05-29 09:00:00,49.21,1.82903,1.798166667,1.866,1.854,9,0,5
2023-05-29 10:00:00,80.46,1.809316,1.808166667,1.8675,1.8325,10,0,5
2023-05-29 11:00:00,201.34,1.776092,1.766833333,1.802,1.786,11,0,5
2023-05-29 12:00:00,171.67,1.816469,1.794,1.845,1.835666667,12,0,5
2023-05-29 13:00:00,20.76,1.819391,1.802666667,1.837,1.8325,13,0,5
2023-05-29 14:00:00,133.46,1.792949,1.757,1.8095,1.793166667,14,0,5
2023-05-29 15:00:00,154.35,1.808889,1.789833333,1.819,1.825,15,0,5
2023-05-29 16:00:00,112.8,1.781025,1.763666667,1.804,1.787666667,16,0,5
2023-05-29 17:00:00,73.23,1.775401,1.770666667,1.7995,1.794,17,0,5
2023-05-29 18:00:00,68.55,1.775797,1.764666667,1.781,1.779166667,18,0,5
2023-05-29 19:00:00,46.7,1.809157,1.7835,1.808,1.794,19,0,5
2023-05-29 20:00:00,60.9,1.768935,1.769166667,1.792,1.786166667,20,0,5
2023-05-29 21:00:00,28.66,1.748765,1.748,1.765,1.769,21,0,5
2023-05-30 06:00:00,32.29,1.748646,1.769,1.809338983,1.769,6,1,5
2023-05-30 07:00:00,20.22,1.849141,1.829,1.868,1.769,7,1,5
2023-05-30 08:00:00,27.34,1.828911,1.796,1.846,1.822166667,8,1,5
2023-05-30 09:00:00,66.11,1.848387,1.798166667,1.886,1.854,9,1,5
2023-05-30 10:00:00,31.31,1.835258,1.819,1.873,1.8325,10,1,5
2023-05-30 11:00:00,58.41,1.798655,1.819,1.8075,1.809166667,11,1,5
2023-05-30 12:00:00,22.93,1.819213,1.819,1.868,1.865666667,12,1,5
2023-05-30 13:00:00,119.54,1.840882,1.819,1.862,1.855,13,1,5
2023-05-30 14:00:00,171.56,1.817428,1.819,1.832,1.829833333,14,1,5
2023-05-30 15:00:00,71.39,1.849181,1.819,1.855,1.861,15,1,5
2023-05-30 16:00:00,47.16,1.839264,1.819,1.7775,1.767,16,1,5
2023-05-30 17:00:00,107.54,1.728921,1.819,1.767,1.744,17,1,5
2023-05-30 18:00:00,292.29,1.726019,1.819,1.7325,1.7295,18,1,5
2023-05-30 19:00:00,195.15,1.749022,1.819,1.757,1.744,19,1,5
2023-05-30 20:00:00,246.83,1.725316,1.819,1.744,1.735833333,20,1,5
2023-05-30 21:00:00,249.47,1.698989,1.819,1.719,1.719,21,1,5
2023-05-31 06:00:00,66.32,1.748626,1.819,1.778491525,1.719,6,2,5
2023-05-31 07:00:00,49.57,1.849201,1.819,1.849,1.719,7,2,5
2023-05-31 08:00:00,53.42,1.839175,1.819,1.84,1.811833333,8,2,5
2023-05-31 09:00:00,46.3,1.855543,1.819,1.856,1.864,9,2,5
2023-05-31 10:00:00,61.82,1.848824,1.819,1.855,1.851333333,10,2,5
2023-05-31 11:00:00,39.13,1.827245,1.819,1.831,1.8295,11,2,5
2023-05-31 12:00:00,8.45,1.84099,1.819,1.889,1.885666667,12,2,5
2023-05-31 13:00:00,52.9,1.868895,1.819,1.88,1.869666667,13,2,5
2023-05-31 14:00:00,93.74,1.81049,1.819,1.8455,1.811166667,14,2,5
2023-05-31 15:00:00,100.35,1.83379,1.819,1.828666667,1.845,15,2,5
2023-05-31 16:00:00,145.8,1.813977,1.819,1.816,1.803666667,16,2,5
2023-05-31 17:00:00,231.25,1.792676,1.819,1.7975,1.794,17,2,5
2023-05-31 18:00:00,339.29,1.761124,1.819,1.776,1.76,18,2,5
2023-05-31 19:00:00,264.73,1.756823,1.819,1.778,1.764,19,2,5
2023-05-31 20:00:00,295.04,1.744968,1.819,1.7605,1.756333333,20,2,5
2023-05-31 21:00:00,280.83,1.724548,1.819,1.735,1.739,21,2,5
2023-06-01 06:00:00,29.66,1.718598,1.819,1.779338983,1.739,6,3,6
2023-06-01 07:00:00,263.74,1.829045,1.819,1.8385,1.739,7,3,6
2023-06-01 08:00:00,55.91,1.79214,1.819,1.789,1.816333333,8,3,6
2023-06-01 09:00:00,131.65,1.798923,1.819,1.798,1.874,9,3,6
2023-06-01 10:00:00,201.53,1.7922,1.819,1.7955,1.822333333,10,3,6
2023-06-01 11:00:00,247.41,1.772886,1.819,1.765,1.781333333,11,3,6
2023-06-01 12:00:00,34.02,1.774171,1.819,1.8185,1.845666667,12,3,6
2023-06-01 13:00:00,16.65,1.808919,1.819,1.819,1.829666667,13,3,6
2023-06-01 14:00:00,70.56,1.783096,1.768166667,1.8025,1.785333333,14,3,6
2023-06-01 15:00:00,121.84,1.801626,1.787,1.8095,1.823,15,3,6
2023-06-01 16:00:00,73.42,1.749122,1.763,1.806,1.770833333,16,3,6
2023-06-01 17:00:00,177.01,1.770641,1.753666667,1.7855,1.784,17,3,6
2023-06-01 18:00:00,11.48,1.769411,1.748,1.7685,1.75,18,3,6
2023-06-01 19:00:00,155.56,1.752394,1.7635,1.768,1.754,19,3,6
2023-06-01 20:00:00,155.12,1.744064,1.743,1.753,1.748166667,20,3,6
2023-06-01 21:00:00,120.5,1.722466,1.715833333,1.729,1.739,21,3,6
2023-06-02 08:00:00,71.96,1.809236,1.7915,1.8195,1.809833333,8,4,6
2023-06-02 09:00:00,54.5,1.835734,1.798166667,1.836,1.844,9,4,6
2023-06-02 10:00:00,84.59,1.818915,1.816833333,1.8335,1.831333333,10,4,6
2023-06-02 11:00:00,62.96,1.792418,1.7915,1.7865,1.811333333,11,4,6
2023-06-02 12:00:00,104.64,1.805805,1.7855,1.838,1.875666667,12,4,6
2023-06-02 13:00:00,10.12,1.819034,1.805,1.835,1.859,13,4,6
2023-06-02 14:00:00,89.39,1.796751,1.787,1.8205,1.809666667,14,4,6
2023-06-02 15:00:00,73.78,1.835575,1.819,1.8235,1.849,15,4,6
2023-06-02 16:00:00,64.27,1.824389,1.807666667,1.819,1.8255,16,4,6
2023-06-02 17:00:00,77.78,1.817225,1.800666667,1.8305,1.824,17,4,6
2023-06-02 18:00:00,137.75,1.777075,1.7735,1.7865,1.774,18,4,6
2023-06-02 19:00:00,130.15,1.768493,1.7735,1.787,1.764,19,4,6
2023-06-02 20:00:00,64.27,1.768935,1.744833333,1.759,1.7425,20,4,6
2023-06-02 21:00:00,57.67,1.769252,1.729,1.749,1.739,21,4,6
2023-06-03 06:00:00,20.79,1.769173,1.7323050845,1.749,1.739,6,5,6
2023-06-03 07:00:00,75.25,1.769054,1.735610169,1.749,1.739,7,5,6
2023-06-03 08:00:00,46.64,1.769173,1.754666667,1.749,1.765666667,8,5,6
2023-06-03 09:00:00,35.51,1.769054,1.7595,1.806,1.794,9,5,6
2023-06-03 10:00:00,191.15,1.768961,1.751833333,1.792,1.753333333,10,5,6
2023-06-03 11:00:00,221.58,1.768776,1.729,1.749,1.739,11,5,6
2023-06-03 13:00:00,121.27,1.788641,1.7715,1.795,1.800333333,13,5,6
2023-06-03 14:00:00,46.7,1.759118,1.739,1.795,1.7675,14,5,6
2023-06-03 15:00:00,45.64,1.788808,1.762166667,1.793,1.803,15,5,6
2023-06-03 16:00:00,16.77,1.78863,1.7425,1.783,1.7625,16,5,6
2023-06-03 17:00:00,120.38,1.741018,1.733666667,1.763,1.774,17,5,6
2023-06-03 18:00:00,56.87,1.75888,1.739,1.758,1.750833333,18,5,6
2023-06-03 19:00:00,77.73,1.748824,1.7635,1.771,1.764,19,5,6
2023-06-03 20:00:00,109.02,1.758979,1.749166667,1.7615,1.760166667,20,5,6
2023-06-03 21:00:00,70.79,1.752473,1.739,1.7535,1.759,21,5,6
2023-06-04 07:00:00,28.85,1.839145,1.7423050845,1.7512500000000002,1.764338983,7,6,6
2023-06-04 08:00:00,25.29,1.748943,1.745610169,1.749,1.769677966,8,6,6
2023-06-04 09:00:00,22.63,1.768935,1.768166667,1.8005,1.804,9,6,6
2023-06-04 10:00:00,104.79,1.77911,1.780166667,1.797,1.789166667,10,6,6
2023-06-04 11:00:00,147.01,1.764913,1.759166667,1.7685,1.764666667,11,6,6
2023-06-04 12:00:00,88.45,1.808979,1.775333333,1.828,1.825666667,12,6,6
2023-06-04 13:00:00,92.02,1.808473,1.7925,1.821,1.8225,13,6,6
2023-06-04 14:00:00,141.84,1.785754,1.769,1.810666667,1.7975,14,6,6
2023-06-04 15:00:00,46.78,1.832679,1.803833333,1.825,1.833,15,6,6
2023-06-04 16:00:00,64.27,1.738888,1.762333333,1.753,1.795,16,6,6
2023-06-04 18:00:00,145.58,1.758987,1.739666667,1.754,1.744333333,18,6,6
2023-06-04 19:00:00,208.17,1.745869,1.7535,1.762,1.764,19,6,6
2023-06-04 20:00:00,73.1,1.755647,1.744666667,1.757,1.758,20,6,6
2023-06-04 21:00:00,159.48,1.73095,1.724666667,1.749,1.749,21,6,6
2023-06-05 06:00:00,65.38,1.78387,1.755666667,1.790186441,1.749,6,0,6
2023-06-05 07:00:00,59.3,1.839145,1.829,1.839,1.749,7,0,6
2023-06-05 08:00:00,69.68,1.818717,1.792666667,1.837,1.7855,8,0,6
2023-06-05 10:00:00,61.1,1.818875,1.7905,1.795,1.807666667,10,0,6
2023-06-05 11:00:00,48.81,1.748943,1.746833333,1.756,1.758,11,0,6
2023-06-05 12:00:00,111.81,1.767126,1.774,1.8185,1.815666667,12,0,6
2023-06-05 13:00:00,54.33,1.798883,1.7915,1.811,1.8045,13,0,6
2023-06-05 14:00:00,91.54,1.752037,1.7485,1.7925,1.763,14,0,6
2023-06-05 15:00:00,116.96,1.770982,1.765833333,1.78,1.795,15,0,6
2023-06-05 16:00:00,40.22,1.754179,1.756833333,1.77,1.768166667,16,0,6
2023-06-05 17:00:00,138.66,1.761846,1.752166667,1.756,1.784,17,0,6
2023-06-05 18:00:00,137.26,1.754199,1.742833333,1.749,1.758666667,18,0,6
2023-06-05 19:00:00,67.96,1.765881,1.7535,1.778,1.764,19,0,6
2023-06-05 20:00:00,61.66,1.758642,1.748,1.767,1.760166667,20,0,6
2023-06-05 21:00:00,78.51,1.739621,1.730166667,1.749,1.759,21,0,6
2023-06-06 06:00:00,120.47,1.768965,1.762333333,1.790186441,1.759,6,1,6
2023-06-06 07:00:00,41.25,1.858959,1.829,1.839,1.759,7,1,6
2023-06-06 08:00:00,102.07,1.835773,1.796,1.8355,1.821,8,1,6
2023-06-06 09:00:00,179.55,1.846904,1.798166667,1.8685,1.854,9,1,6
2023-06-06 10:00:00,103.15,1.839205,1.815,1.854,1.833,10,1,6
2023-06-06 11:00:00,28.33,1.793568,1.791333333,1.806,1.803666667,11,1,6
2023-06-06 12:00:00,51.68,1.838788,1.814,1.866,1.855666667,12,1,6
2023-06-06 14:00:00,11.34,1.818915,1.807666667,1.8255,1.836666667,14,1,6
2023-06-06 15:00:00,116.48,1.84892,1.827,1.849,1.871,15,1,6
2023-06-06 16:00:00,148.06,1.81596,1.785666667,1.79,1.778666667,16,1,6
2023-06-06 17:00:00,80.91,1.759098,1.743666667,1.7775,1.764,17,1,6
2023-06-06 18:00:00,314.91,1.742259,1.736,1.7565,1.747333333,18,1,6
2023-06-06 19:00:00,70.07,1.753733,1.7435,1.769,1.754,19,1,6
2023-06-06 20:00:00,148.18,1.746896,1.738166667,1.754,1.748166667,20,1,6
2023-06-06 21:00:00,158.38,1.720621,1.717833333,1.749,1.739,21,1,6
2023-06-07 06:00:00,108.09,1.779169,1.749,1.794762712,1.739,6,2,6
2023-06-07 07:00:00,27.2,1.839264,1.829,1.848,1.739,7,2,6
2023-06-07 08:00:00,37.18,1.818915,1.796,1.837,1.818666667,8,2,6
2023-06-07 09:00:00,35.89,1.839324,1.798166667,1.856,1.854,9,2,6
2023-06-07 11:00:00,22.38,1.789165,1.800166667,1.8075,1.811333333,11,2,6
2023-06-07 12:00:00,41.8,1.82433,1.8,1.845,1.875666667,12,2,6
2023-06-07 13:00:00,126.81,1.828822,1.814666667,1.841,1.862666667,13,2,6
2023-06-07 14:00:00,133.51,1.808943,1.799,1.831,1.826666667,14,2,6
2023-06-07 15:00:00,44.1,1.849538,1.815666667,1.8325,1.863,15,2,6
2023-06-07 16:00:00,90.8,1.824032,1.799,1.8155,1.813,16,2,6
2023-06-07 17:00:00,149.9,1.808661,1.793666667,1.8195,1.834,17,2,6
2023-06-07 18:00:00,124.0,1.809062,1.7755,1.777,1.775833333,18,2,6
2023-06-07 19:00:00,96.51,1.763907,1.7735,1.779,1.754,19,2,6
2023-06-07 20:00:00,52.26,1.749003,1.742166667,1.758,1.748166667,20,2,6
2023-06-07 21:00:00,272.05,1.724508,1.718,1.739,1.739,21,2,6
2023-06-08 06:00:00,19.7,1.718479,1.749,1.793915254,1.739,6,3,6
2023-06-08 07:00:00,42.52,1.849022,1.829,1.859,1.739,7,3,6
2023-06-08 08:00:00,75.46,1.818975,1.824666667,1.849,1.823,8,3,6
2023-06-08 09:00:00,78.21,1.859018,1.838166667,1.864,1.874,9,3,6
2023-06-08 10:00:00,122.24,1.858959,1.837,1.85,1.855833333,10,3,6
2023-06-08 11:00:00,191.09,1.820962,1.803666667,1.829,1.825833333,11,3,6
2023-06-08 13:00:00,27.3,1.849022,1.827,1.862,1.875666667,13,3,6
2023-06-08 14:00:00,69.16,1.813917,1.779,1.829,1.817666667,14,3,6
2023-06-08 15:00:00,11.29,1.835397,1.817,1.849,1.845,15,3,6
2023-06-08 16:00:00,42.05,1.828911,1.784333333,1.824,1.807666667,16,3,6
2023-06-08 17:00:00,73.81,1.795631,1.790666667,1.8195,1.814,17,3,6
2023-06-08 18:00:00,39.91,1.778693,1.775333333,1.786,1.769333333,18,3,6
2023-06-08 19:00:00,100.19,1.758979,1.7735,1.797,1.764,19,3,6
2023-06-08 20:00:00,33.19,1.748943,1.750333333,1.7675,1.758,20,3,6
2023-06-08 21:00:00,120.74,1.728951,1.728,1.749,1.749,21,3,6
2023-06-09 06:00:00,15.45,1.789106,1.755666667,1.799338983,1.749,6,4,6
2023-06-09 07:00:00,55.71,1.848963,1.829,1.8585,1.749,7,4,6
2023-06-09 08:00:00,17.05,1.818796,1.792666667,1.843,1.814333333,8,4,6
2023-06-09 09:00:00,41.98,1.848963,1.797333333,1.871,1.844,9,4,6
2023-06-09 10:00:00,77.04,1.822525,1.817,1.847,1.831333333,10,4,6
2023-06-09 11:00:00,164.73,1.793895,1.800333333,1.815,1.811666667,11,4,6
2023-06-09 12:00:00,126.6,1.830839,1.816666667,1.867,1.875666667,12,4,6
2023-06-09 13:00:00,65.95,1.843846,1.839,1.86,1.858333333,13,4,6
2023-06-09 14:00:00,70.65,1.788868,1.778333333,1.795,1.778333333,14,4,6
2023-06-09 15:00:00,103.96,1.788927,1.777,1.829,1.805,15,4,6
2023-06-09 16:00:00,70.47,1.774141,1.774666667,1.788,1.784666667,16,4,6
2023-06-09 17:00:00,87.4,1.773076,1.770666667,1.7975,1.794,17,4,6
2023-06-09 18:00:00,57.82,1.765603,1.770166667,1.7775,1.779166667,18,4,6
2023-06-09 19:00:00,37.16,1.789086,1.751666667,1.798,1.760333333,19,4,6
2023-06-09 20:00:00,53.82,1.765801,1.749,1.784,1.759,20,4,6
2023-06-09 21:00:00,86.87,1.739155,1.731333333,1.762,1.759,21,4,6
2023-06-10 06:00:00,18.55,1.739066,1.7301666665000002,1.7650762709999999,1.759,6,5,6
2023-06-10 07:00:00,9.23,1.849439,1.729,1.768152542,1.759,7,5,6
2023-06-10 08:00:00,77.01,1.838848,1.781,1.843,1.8155,8,5,6
2023-06-10 09:00:00,134.79,1.835004,1.798166667,1.863,1.844,9,5,6
2023-06-10 10:00:00,98.43,1.825857,1.808166667,1.8455,1.831333333,10,5,6
2023-06-10 11:00:00,53.44,1.78861,1.769,1.801,1.788166667,11,5,6
2023-06-10 12:00:00,70.85,1.812013,1.795333333,1.847,1.845666667,12,5,6
2023-06-10 13:00:00,125.47,1.829078,1.806,1.841,1.8425,13,5,6
2023-06-10 14:00:00,114.07,1.768895,1.759,1.815,1.797666667,14,5,6
2023-06-10 15:00:00,44.37,1.808998,1.797666667,1.829,1.824666667,15,5,6
2023-06-10 16:00:00,36.36,1.788927,1.777666667,1.81,1.800333333,16,5,6
2023-06-10 17:00:00,115.84,1.785024,1.770666667,1.798,1.794,17,5,6
2023-06-10 18:00:00,68.41,1.759177,1.759166667,1.762,1.777,18,5,6
2023-06-10 19:00:00,31.38,1.781946,1.7735,1.789,1.784,19,5,6
2023-06-10 20:00:00,101.21,1.77908,1.759166667,1.7815,1.775833333,20,5,6
2023-06-10 21:00:00,111.68,1.766864,1.749,1.768,1.759,21,5,6
2023-06-11 06:00:00,41.59,1.775599,1.7475310733333334,1.765,1.7643107343333333,6,6,6
2023-06-11 07:00:00,19.01,1.849141,1.7460621466666668,1.762,1.7696214686666667,7,6,6
2023-06-11 08:00:00,49.77,1.739225,1.74459322,1.759,1.774932203,8,6,6
2023-06-11 09:00:00,73.32,1.785476,1.758166667,1.816,1.794,9,6,6
2023-06-11 10:00:00,94.96,1.765682,1.770166667,1.807,1.781333333,10,6,6
2023-06-11 11:00:00,120.42,1.749092,1.747,1.761,1.757,11,6,6
2023-06-11 12:00:00,146.58,1.788957,1.764,1.817,1.805666667,12,6,6
2023-06-11 13:00:00,25.82,1.789046,1.779166667,1.8055,1.8025,13,6,6
2023-06-11 14:00:00,104.2,1.768757,1.759,1.787,1.786333333,14,6,6
2023-06-11 15:00:00,53.79,1.808919,1.796833333,1.829,1.824666667,15,6,6
2023-06-11 16:00:00,54.21,1.789046,1.777666667,1.809,1.800333333,16,6,6
2023-06-11 17:00:00,29.96,1.783066,1.770666667,1.8065,1.794,17,6,6
2023-06-11 18:00:00,48.21,1.759118,1.764833333,1.7795,1.7795,18,6,6
2023-06-11 19:00:00,65.85,1.795512,1.7835,1.798,1.794,19,6,6
2023-06-11 20:00:00,53.61,1.785912,1.769166667,1.789,1.785833333,20,6,6
2023-06-11 21:00:00,184.3,1.751816,1.747666667,1.7605,1.769,21,6,6
2023-06-12 06:00:00,69.76,1.748943,1.769,1.804762712,1.769,6,0,6
2023-06-12 07:00:00,35.88,1.848189,1.829,1.858,1.769,7,0,6
2023-06-12 08:00:00,32.3,1.828713,1.792666667,1.843,1.816666667,8,0,6
2023-06-12 09:00:00,11.26,1.828852,1.798166667,1.863,1.844,9,0,6
2023-06-12 10:00:00,50.78,1.828643,1.816833333,1.847,1.831333333,10,0,6
2023-06-12 11:00:00,14.32,1.808205,1.795833333,1.81,1.807,11,0,6
2023-06-12 12:00:00,21.79,1.838788,1.814,1.865,1.855666667,12,0,6
2023-06-12 13:00:00,95.01,1.838877,1.8315,1.857,1.847,13,0,6
2023-06-12 14:00:00,56.05,1.802533,1.806,1.833,1.829833333,14,0,6
2023-06-12 15:00:00,31.7,1.858899,1.829,1.8595,1.865,15,0,6
2023-06-12 16:00:00,81.29,1.826501,1.821333333,1.844,1.834833333,16,0,6
2023-06-12 17:00:00,121.91,1.827007,1.813666667,1.8265,1.854,17,0,6
2023-06-12 18:00:00,22.47,1.788927,1.798333333,1.795,1.795833333,18,0,6
2023-06-12 19:00:00,56.77,1.783929,1.7935,1.797,1.774,19,0,6
2023-06-12 20:00:00,55.26,1.752573,1.762166667,1.775,1.768166667,20,0,6
2023-06-12 21:00:00,113.08,1.738828,1.737833333,1.749,1.759,21,0,6
2023-06-13 07:00:00,44.47,1.838907,1.829,1.848,1.759,7,1,6
2023-06-13 08:00:00,99.52,1.823883,1.803666667,1.837,1.817666667,8,1,6
2023-06-13 10:00:00,33.26,1.825698,1.830333333,1.846,1.841666667,10,1,6
